SessionId,Phase,Step,Time,LeftSimilarity,RightSimilarity
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.109,1.0000,0.8209
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.220,1.0000,0.8187
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.331,1.0000,0.8139
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.442,1.0000,0.8216
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.553,1.0000,0.8137
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.664,1.0000,0.8161
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.775,1.0000,0.8092
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.887,1.0000,0.8091
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,7.998,1.0000,0.8107
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.109,1.0000,0.8107
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.220,1.0000,0.8007
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.331,1.0000,0.8052
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.442,1.0000,0.8113
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.553,1.0000,0.8118
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.664,1.0000,0.8160
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.775,1.0000,0.8120
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.887,1.0000,0.8050
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,8.997,1.0000,0.8124
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.109,1.0000,0.8153
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.220,1.0000,0.8092
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.331,1.0000,0.8127
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.442,1.0000,0.8154
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.553,1.0000,0.8178
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.664,1.0000,0.8207
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.776,1.0000,0.8216
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.887,1.0000,0.8203
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,9.998,1.0000,0.8217
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.109,1.0000,0.8183
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.220,1.0000,0.8192
